seed,method,selected,oof_accuracy,accuracy,balanced_accuracy,pred_rate
2027,recipe_four_core_mean,recipe_four_core_mean,0.7099630996309964,0.7315634218289085,0.7270440251572328,0.41297935103244837
2027,recipe_four_core_median,recipe_four_core_median,0.7099630996309964,0.7315634218289085,0.7270440251572328,0.41297935103244837
2027,recipe_four_core_zmean,recipe_four_core_zmean,0.7055350553505535,0.7374631268436578,0.7348008385744235,0.4424778761061947
2027,recipe_robust_core_mean,recipe_robust_core_mean,0.7092250922509226,0.7315634218289085,0.7274109014675052,0.41887905604719766
2027,recipe_robust_core_median,recipe_robust_core_median,0.7092250922509226,0.7315634218289085,0.7274109014675052,0.41887905604719766
2027,recipe_robust_core_zmean,recipe_robust_core_zmean,0.7077490774907749,0.7315634218289085,0.7288784067085954,0.4424778761061947
2027,spec_base,spec_base,0.6929889298892989,0.7286135693215339,0.7238993710691823,0.41002949852507375
2027,spec_fusion_spec649_gpu_0.03,spec_fusion_spec649_gpu_0.03,0.6915129151291513,0.7315634218289085,0.7266771488469601,0.40707964601769914
2027,spec_fusion_spec649_gpu_0.05,spec_fusion_spec649_gpu_0.05,0.6952029520295203,0.7286135693215339,0.7235324947589099,0.40412979351032446
2027,spec_fusion_spec649_gpu_0.08,spec_fusion_spec649_gpu_0.08,0.6944649446494465,0.7256637168141593,0.7203878406708595,0.40117994100294985
2027,spec_fusion_spec649_gpu_0.12,spec_fusion_spec649_gpu_0.12,0.6907749077490775,0.7256637168141593,0.720020964360587,0.3952802359882006
2027,spec_fusion_spec649_gpu_0.18,spec_fusion_spec649_gpu_0.18,0.6797047970479705,0.7256637168141593,0.719287211740042,0.3834808259587021
2027,spec_fusion_spec649_gpu_0.28,spec_fusion_spec649_gpu_0.28,0.6730627306273063,0.7286135693215339,0.7216981132075472,0.3746312684365782
2027,spec_fusion_spec649_gpu_0.35,spec_fusion_spec649_gpu_0.35,0.6583025830258302,0.7050147492625368,0.6980083857442347,0.3746312684365782
2027,spec_fusion_spec649_gpu_0.40,spec_fusion_spec649_gpu_0.40,0.6383763837638377,0.672566371681416,0.665251572327044,0.37168141592920356
2027,spec_fusion_spec649_log_c04_0.03,spec_fusion_spec649_log_c04_0.03,0.6952029520295203,0.7315634218289085,0.7270440251572328,0.41297935103244837
2027,spec_fusion_spec649_log_c04_0.05,spec_fusion_spec649_log_c04_0.05,0.6944649446494465,0.7315634218289085,0.7270440251572328,0.41297935103244837
2027,spec_fusion_spec649_log_c04_0.08,spec_fusion_spec649_log_c04_0.08,0.6952029520295203,0.7315634218289085,0.7266771488469601,0.40707964601769914
2027,spec_fusion_spec649_log_c04_0.12,spec_fusion_spec649_log_c04_0.12,0.6981549815498155,0.7256637168141593,0.7207547169811321,0.40707964601769914
2027,spec_fusion_spec649_log_c04_0.18,spec_fusion_spec649_log_c04_0.18,0.6974169741697417,0.7168141592920354,0.7109538784067087,0.39233038348082594
2027,spec_fusion_spec649_log_c04_0.28,spec_fusion_spec649_log_c04_0.28,0.6959409594095941,0.7315634218289085,0.7255765199161426,0.3893805309734513
